shop_id,item_id,product_name,brand,review_count,avg_rating,avg_review_len,reply_count,reply_rate
FPTShop,547235416981,Dell Inspiron 15 3520 i5 1235U_i5U165W11BLU-FP,Oppo,5,5.0,212.8,0,0.0
FPTShop,548661510676,Asus Vivobook S15 OLED S5406MA-PP161W Ultra 5-125H,Oppo,12,4.167,87.67,0,0.0
FPTShop,551184011082,Lenovo IdeaPad Slim 3 14IRH10 i7-13620H (83K00009VN),Oppo,5,4.8,51.0,0,0.0
FPTShop,551597143000,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,Oppo,5,4.8,105.6,1,0.2
FPTShop,554487313440,Dell Inspiron 15 3520 i5 1235U_71061229,Oppo,5,5.0,173.0,0,0.0
FPTShop,555454916870,Acer Aspire Lite 16 AI AL16-71P-5674 Ultra 5 125H,Apple,6,5.0,141.0,0,0.0
FPTShop,556973412497,Lenovo Ideapad Slim 5 15IRU9 CORE 5_120U (83D00003VN),Oppo,6,4.5,53.83,0,0.0
FPTShop,557713838934,HP 250 G9 i5 1235U_AG2K7AT,Oppo,5,4.4,59.4,0,0.0
FPTShop,558568429944,Macbook Air 15 M4 2025 10CPU/10GPU/24GB/512GB,Apple,5,4.6,98.8,1,0.2
FPTShop,562862215986,Dell Inspiron N3530 i5 1334U_71043885,Apple,6,4.167,68.83,0,0.0
FPTShop,563244915702,HP OmniBook 7 Aero 13-bg1083AU Ryzen Al 7 350 (BZ7R9PA),Apple,5,5.0,237.8,0,0.0
FPTShop,564670634182,Asus Gaming ROG Strix G615LR-S5289W U7-255HX,Apple,5,5.0,289.0,0,0.0
FPTShop,565048216314,Dell Inspiron N3520 i5 1235U_71045026,Oppo,6,4.167,68.83,0,0.0
FPTShop,565603011643,MSI Modern 15 B12MO-628VN i5 1235U,Oppo,6,4.833,82.0,0,0.0
FPTShop,565841217788,Dell Inspiron N5440 Core5 120U_N4I5211W1,Apple,6,4.167,68.83,0,0.0
FPTShop,569097133132,Lenovo Gaming LOQ 15ARP10E R7 7735HS (83S0006QVN),Apple,5,4.8,109.0,0,0.0
FPTShop,569356732268,MSI Gaming Sword 16 HX B14VEKG-039VN i7-14700HX,Oppo,6,4.333,59.0,0,0.0
FPTShop,569660730160,MSI Gaming Katana 15 HX B14WEK-286VN i5 14450HX,Apple,5,5.0,89.2,0,0.0
FPTShop,570101712235,HP EliteBook 6 G1i Core Ultra 5-225H (BQ9M9PT),Apple,5,4.6,107.8,0,0.0
FPTShop,570497827721,HP 14-ep1179TU core 5-120U (C89ZSPA),Apple,5,4.6,105.4,0,0.0
FPTShop,572096238106,Asus Vivobook 15 OLED A1505VA-MA492W i7-13700H,Oppo,7,4.0,77.57,0,0.0
FPTShop,573705016967,Asus Vivobook Gaming V16 V3607VM-RP044W Core 7-240H,Apple,5,5.0,131.6,0,0.0
FPTShop,574650330101,Asus Vivobook 15 X1502VA-BQ886W  i7-13620H,Apple,5,5.0,223.8,0,0.0
FPTShop,574672530951,MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/48GB/1TB 96W Nano,Oppo,7,4.857,84.57,0,0.0
FPTShop,578960914303,Lenovo IdeaPad Flex 5 14ABR8 R7 5825U (82XX00FWVN),Apple,5,4.8,51.6,0,0.0
FPTShop,586912613210,Dell 15 DC15250 i7 1355U_71084747,Apple,7,4.857,79.14,0,0.0
FPTShop,587570329771,MacBook Pro 14 inch M5 2025 10CPU/10GPU/32GB/1TB 96W,Apple,6,5.0,107.33,0,0.0
FPTShop,589840227195,Asus Vivobook X1404VA-EB355W Core 7-150U,Apple,5,4.6,108.8,0,0.0
FPTShop,595590528078,MSI Gaming Katana 15 B13UDXK-2213VN i5 13500H,Oppo,6,4.0,81.0,0,0.0
FPTShop,600820810362,Lenovo V15 G4 IRU i5 13420H (83A100G0VN),Oppo,6,4.167,32.17,0,0.0
FPTShop,601675011499,Acer Gaming Nitro V 15 ProPanel ANV15-41-R9M1 R5 7535HS,Apple,6,5.0,149.83,0,0.0
FPTShop,604379534097,Lenovo Gaming LOQ E 15IAX9E i5 12450H (83LK0079VN),Apple,7,4.429,73.86,2,0.2857
FPTShop,607220217632,Acer Gaming Nitro V 16 AI ProPanel ANV16S-61-R9ZV Ryzen AI 7 350,Apple,5,5.0,281.4,0,0.0
FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,19,4.474,92.42,2,0.1053
FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,6,3.833,38.5,0,0.0
FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,10,4.8,90.0,1,0.1
FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,6,4.167,30.67,0,0.0
FPTShop,615023827674,HP 15-fd0235TU i5-1334U (9Q970PA),Oppo,6,5.0,40.67,0,0.0
FPTShop,615341714165,Gigabyte Gaming G5 MF5-52VN353SH i5 13500H,Oppo,7,3.857,47.71,0,0.0
FPTShop,616975225873,HP OmniBook Ultra Flip 14-fh0097TU U7-258V (BZ7S3PA),Apple,5,4.8,44.2,0,0.0
FPTShop,617912611592,HP Gaming Victus 15-fb3116AX R7-7445HS_BX8U4PA,Apple,5,5.0,64.4,0,0.0
FPTShop,623010011994,Acer Aspire 5 A515-58GM-51LB i5 13420H,Oppo,6,4.0,61.5,0,0.0
FPTShop,623812926668,Gigabyte Gaming A16 CWHI3VN864SH i7 13620H/32GB/1TB,Apple,5,4.8,87.4,0,0.0
FPTShop,624497637340,Gigabyte Gaming G6X 9MG i7 13650HX (9RC6L9MGHSJIX1VN000),Apple,5,5.0,151.0,0,0.0
FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,6,4.167,39.0,0,0.0
FPTShop,625644111110,MSI Gaming Crosshair 16 HX D2XWGKG-034VN U7 255HX,Apple,6,4.833,124.0,0,0.0
FPTShop,627073135037,Lenovo Ideapad Slim 3 - 15ABR8 R7 5825U (82XM00MCVN),Apple,6,5.0,58.17,0,0.0
FPTShop,628192014548,Asus Zenbook S 14 OLED UX5406SA-PV140WS Core Ultra 7-258V,Apple,6,5.0,180.0,0,0.0
FPTShop,628610315143,Dell Latitude L3540 i5 1235U_42LTL354001,Oppo,6,4.167,39.0,0,0.0
FPTShop,632617218002,Asus Vivobook S 16 OLED S5606CA-RI114WS Ultra 5-225H,Apple,5,5.0,185.4,0,0.0
FPTShop,632803433496,Asus TUF Gaming F16 FX607VU-RL045W Core 5-210H,Apple,5,5.0,103.0,0,0.0
FPTShop,634869713583,Asus TUF Gaming FA507NU-LP045W R7 7735HS,Oppo,36,5.0,136.25,11,0.3056
FPTShop,635153939745,MSI Gaming Cyborg 15 B13WEKG-676VN i5 13420H,Apple,5,4.8,144.6,0,0.0
FPTShop,635332416307,MSI Gaming Katana 15 HX B14WEK-295VN i9-14900HX,Apple,5,5.0,250.8,0,0.0
FPTShop,637014413724,Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H (83CV001UVN),Oppo,6,4.167,32.17,0,0.0
FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,5,5.0,158.4,0,0.0
FPTShop,639929424920,Acer Aspire 5 A515-58M-951T i9 13900H,Apple,7,5.0,147.14,0,0.0
FPTShop,640859430061,HP Gaming Victus 16-s0173AX R5-7640HS/A9LG9PA,Oppo,6,4.167,42.17,0,0.0
FPTShop,642002438095,Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS (83DH003AVN),Oppo,6,3.833,87.83,0,0.0
FPTShop,645210410011,HP OmniBook 5 Flip X360 14-fp0057TU Core 5-120U (BZ7Q6PA),Apple,5,4.8,84.0,0,0.0
FPTShop,646526026883,Asus Vivobook M1405NAQ-LY011W R7-170,Apple,5,5.0,84.6,0,0.0
FPTShop,646868412703,Acer Swift Lite 14 AI SFL14-51M-56HS U5 125H,Apple,11,4.091,59.55,1,0.0909
FPTShop,647082017316,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,Oppo,12,4.667,47.92,0,0.0
FPTShop,651576724307,Lenovo Gaming LOQ 15IRX10 i7 13650HX 32GB (83JE00PEVN),Apple,5,5.0,101.0,1,0.2
FPTShop,654626027814,Acer Aspire 5 A515-58P-56RP i5 1335U (NX.KHJSV.008),Oppo,6,4.5,89.17,0,0.0
FPTShop,654783037184,Macbook Air M2 13 2022 8CPU 10GPU/16GB/512GB,Oppo,12,4.417,63.5,0,0.0
FPTShop,655579628910,Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS (83J3002SVN),Apple,5,4.8,126.4,0,0.0
FPTShop,656689427508,Acer Gaming Nitro V 15 ProPanel ANV15-41-R7AP R5 7535HS,Oppo,6,5.0,106.67,0,0.0
FPTShop,659321435353,Lenovo Ideapad Slim 3 - 15IRH10 i7 13620H (83K1000JVN),Apple,6,5.0,51.33,0,0.0
FPTShop,659740526784,Asus TUF Gaming FX507VV-LP304W i7-13620H,Oppo,6,4.667,51.83,0,0.0
FPTShop,661304126881,Acer Swift Go SFG14-41-R19Z R5 7530U (NX.KG3SV.001),Oppo,6,4.833,73.83,0,0.0
FPTShop,666356334786,Acer Aspire Lite 16 Gen 2 AL16-52P-572A i5 1334U,Oppo,6,5.0,124.17,0,0.0
FPTShop,667159010446,MSI Gaming Titan 18 HX AI A2XWJG-622VN U9 285HX,Apple,5,4.8,172.6,1,0.2
FPTShop,667266614702,Dell XPS 13 9350 Ultra7 258V_PP9H1,Apple,5,5.0,136.6,0,0.0
FPTShop,668826927630,MacBook Pro 16 M4 Pro 2024 14CPU/20GPU/48GB/512GB,Oppo,5,4.6,160.0,0,0.0
FPTShop,671419933165,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/256GB,Apple,5,4.2,104.6,0,0.0
FPTShop,674108111814,HP 245 G10 R7-7730U (BG5U8PT),Apple,5,5.0,125.4,0,0.0
FPTShop,677109810406,Lenovo Yoga 9 2in1 14IMH9 Ultra 7 155H (83AC000SVN),Oppo,6,3.833,81.5,0,0.0
FPTShop,678915531885,Lenovo ThinkPad E16 Gen 3 Ultra 5 225H (21SR002NVN),Apple,6,5.0,84.67,1,0.1667
FPTShop,679022730369,MSI Gaming Katana 15 HX B14WFK-025VN i7 14650HX,Apple,5,5.0,110.2,0,0.0
FPTShop,680644720318,Acer Nitro V Gaming ANV15-51-91T5 i9 13900H,Oppo,5,5.0,203.0,0,0.0
FPTShop,682586828678,MSI Gaming Katana 15 AI B8VG-465VN R7 8845HS,Oppo,7,4.143,77.0,1,0.1429
FPTShop,683795029888,Lenovo Legion 5 15AHP10 R7-260,Apple,5,4.6,112.6,0,0.0
FPTShop,685168935939,[Dự án] Dell Inspiron 14 5440 Core 5-120U/16GB/1TB,Oppo,5,5.0,168.2,0,0.0
FPTShop,690921025013,MacBook Pro 14 M4 2024 10CPU/10GPU/16GB/512GB,Oppo,7,4.571,89.14,1,0.1429
FPTShop,695306432524,HP Gaming Victus 15-fa2731TX i5-13420H_B85LNPA,Apple,5,5.0,63.6,0,0.0
FPTShop,698130926378,Acer Nitro 5 Tiger Gaming AN515-58-5193 i5 12450H,Oppo,6,4.167,68.83,0,0.0
FPTShop,700463411244,Acer Aspire Lite 15 AL15-72P-7232 i7-13620H,Apple,5,5.0,158.6,0,0.0
FPTShop,701241529190,Acer Nitro V Gaming ANV15-51-53NE i5 13420H,Oppo,6,3.667,61.33,0,0.0
FPTShop,701616636587,Lenovo V14 G5 IRL Intel Core I5 13420H,Apple,5,4.8,96.2,0,0.0
FPTShop,706405913936,Dell 15 DC15250 i5-1334U_i5U165W11SLU-5,Apple,6,5.0,100.5,0,0.0
FPTShop,707030013631,HP OmniBook X Flip 14-fk0082AU AMD Ryzen Al 7 350 (BZ7N8PA),Apple,5,4.6,105.8,0,0.0
FPTShop,708793233419,Asus Vivobook Gaming K3605ZC-RP564W i5-12500H,Oppo,11,4.636,93.91,0,0.0
FPTShop,709425911126,Asus Zenbook 14 UM3406KA-PP590WS Ryzen AI 7 350,Apple,6,5.0,193.0,0,0.0
FPTShop,710000416657,Asus Vivobook M1407GA-LY270W Ryzen AI 7 445,Apple,5,4.6,99.2,0,0.0
FPTShop,710552329100,Acer Nitro V Gaming ANV15-41-R1JY R5 6600H,Apple,5,4.8,138.4,0,0.0
FPTShop,711644212361,Dell Inspiron 15 3530 i5 1334U/16GB/512GB/,Oppo,5,5.0,148.6,0,0.0
FPTShop,715177216923,HP OmniBook 7 14-fr0033TU Ultra 5-225U (C1MN2PA),Apple,6,4.5,56.0,0,0.0
FPTShop,717629310676,Dell Latitude L3540 i5 1235U_71038100,Oppo,6,4.0,96.0,0,0.0
FPTShop,719268827740,HP Gaming Victus 16-r0367TX i7-13700HX_AY8Y0PA,Oppo,5,5.0,71.6,1,0.2
FPTShop,721683032576,Asus Vivobook A1505VA-L1201W i9 13900H,Oppo,6,4.667,110.0,0,0.0
FPTShop,721796423677,Dell Gaming G15 5530 i7 13650HX_71053700,Oppo,5,5.0,207.8,0,0.0
FPTShop,722441125863,Asus Vivobook S 16 OLED M5606KA-RI016WS Ryzen AI 7 350,Apple,5,5.0,215.6,0,0.0
FPTShop,723363725927,Dell Inspiron 15 3530  i5 1334U_i5U165W11SLU,Apple,5,5.0,159.8,0,0.0
FPTShop,723965625418,Lenovo IdeaPad Slim 5 OLED 14IRH10 i5-13420H (83HR0001VN),Oppo,5,4.8,101.2,1,0.2
FPTShop,730294411104,Dell Inspiron 15 3520 i5 1235U_i5U165W11SLU (HS24),Oppo,5,5.0,201.0,0,0.0
FPTShop,732112428051,Asus Zenbook 14 OLED UX3405MA-PP588W Ultra 5-125H,Oppo,12,4.167,71.58,0,0.0
FPTShop,737078817843,HP Spectre X360 14-eu0050TU U7-155H(A19BLPA),Oppo,6,4.0,45.17,0,0.0
FPTShop,737747113548,MSI Gaming Katana 15 B13UDXK-2412VN i5 13420H,Apple,5,5.0,279.6,0,0.0
FPTShop,741127624775,Asus Vivobook X1404ZA-NK387W i3 1215U,Oppo,38,4.974,129.11,8,0.2105
FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,8,4.75,71.88,0,0.0
FPTShop,743385013925,Acer Gaming Nitro V 15 ProPanel ANV15-41-R7CR R5 7535HS,Apple,5,5.0,109.0,0,0.0
FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,5,5.0,144.4,0,0.0
FPTShop,747849839377,Asus Vivobook X1607CA-MB980W Ultra 5-225H,Samsung,1,5.0,8.0,0,0.0
FPTShop,749072025782,Dell Inspiron N3520 i5 1235U_25P2311,Oppo,10,4.0,75.5,0,0.0
FPTShop,749111136749,Gigabyte Gaming G6X 9MG i7 13650HX (9RC6L9MGHSIIX1VN000),Apple,5,5.0,79.2,1,0.2
FPTShop,750417312088,Lenovo IdeaPad Slim 5 14IRH10R Core 5 210H (83J0006EVN),Apple,6,4.833,117.83,0,0.0
FPTShop,753374811503,HP OmniBook X Flip 14-fm0076TU Ultra 7-258V (BZ7P6PA),Apple,5,4.6,110.4,0,0.0
FPTShop,754297510370,Dell 16 DC16251 Core7 150U_DC6C7557W1,Apple,5,5.0,101.0,0,0.0
FPTShop,754757715051,MSI Gaming Katana A15 AI B8VE-402VN R7 8845HS,Oppo,6,5.0,32.0,0,0.0
FPTShop,756543911162,MSI Gaming Crosshair 16 HX D2XWGKG-072VN U7 255HX,Apple,6,5.0,95.0,0,0.0
FPTShop,758507712298,Lenovo ThinkPad T16 Gen 4 Ultra 225H (21QE0009VN),Apple,5,5.0,110.8,0,0.0
FPTShop,760192214174,Lenovo V15 G4 IRU i7-13620H (83A100RHVN),Apple,6,4.667,67.67,0,0.0
FPTShop,760277142441,HP Gaming Victus 16-e1104AX R7 6800H (7C0S9PA),Oppo,6,4.667,54.83,0,0.0
FPTShop,760277143745,Acer Aspire 3 A315-59-51X8 i5 1235U (NX.K6TSV.00F),Oppo,6,4.667,53.0,0,0.0
FPTShop,760277144677,Asus TUF Gaming FX507ZV4-LP041W i7 12700H,Oppo,3,5.0,125.0,1,0.3333
FPTShop,760277157534,Asus Zenbook Flip UP3404VA-KN039W i7 1360P,Oppo,4,5.0,128.25,1,0.25
FPTShop,760277157906,Asus Vivobook Flip TN3402YA-LZ188W R5 7530U,Oppo,100,5.0,128.03,45,0.45
FPTShop,764671220404,HP 245 G10 R5-7530U (A20TFPT),Oppo,6,4.0,45.17,0,0.0
FPTShop,765614826690,HP 14-ep1200TU Ultra 7-155H/D0BG9PA,Apple,7,4.857,127.43,0,0.0
FPTShop,766987427180,Acer Gaming Nitro Lite 16 NL16-71G-71UJ i7 13620H,Apple,5,5.0,98.4,0,0.0
FPTShop,767886433209,Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H (83DA001NVN),Oppo,6,4.333,59.0,0,0.0
FPTShop,770025031148,Lenovo IdeaPad Slim 5 14IMH9 U7-155H,Oppo,6,4.333,46.0,0,0.0
FPTShop,771713217625,Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB,Apple,5,4.8,120.0,0,0.0
FPTShop,772649336999,Lenovo Gaming Legion Pro 7 16IAX10H U9 275HX (83F5008WVN),Apple,6,5.0,88.67,0,0.0
