review_id,shop_id,item_id,product_name,brand,price,final_price,rating_count_total,user_id,rating_star,review_title,comment,verified_purchase,image_product,image_review,created_at,like_count,product_items,reply_content,reply_created_at,reply_user_id,reply_is_admin,reply_like_count,source,comment_clean,reply_content_clean,review_len,has_reply
quân_105611,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,quân,5.0,,"Máy phù hợp cho game thủ và người dùng làm việc đồ họa cần hiệu năng cao, wifi 6 kết nối nhanh ổn định cho các công việc online",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-03-11 00:14:03.564000+00:00,0,,,,,,,FPTShop,máy phù hợp cho game thủ và người dùng làm việc đồ họa cần hiệu năng cao wifi 6 kết nối nhanh ổn định cho các công việc online,,126,False
NGỌC KHANH_105559,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,NGỌC KHANH,5.0,,"Máy đủ sức xử lý các tác vụ đồ họa nặng phục vụ tốt nhất cho công việc, đa nhiệm nhanh mượt mà mọi phần mềm",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-03-10 10:08:13.108000+00:00,0,,"Em cám ơn anh Khanh đã ủng hộ FPT Shop, chúc anh có một ngày tốt lành ạ!",2025-03-10 10:58:56+00:00,Trần Thị Khánh An,True,0.0,FPTShop,máy đủ sức xử lý các tác vụ đồ họa nặng phục vụ tốt nhất cho công việc đa nhiệm nhanh mượt mà mọi phần mềm,em cám ơn anh khanh đã ủng hộ fpt shop chúc anh có một ngày tốt lành ạ,106,True
Toàn_105065,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Toàn,5.0,,"Laptop có hiệu năng tốt tầm trung thì máy là lựa chọn khá ổn, chơi game cấu hình trung bình đến cao, màn đẹp",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-03-06 23:50:17.406000+00:00,0,,,,,,,FPTShop,laptop có hiệu năng tốt tầm trung thì máy là lựa chọn khá ổn chơi game cấu hình trung bình đến cao màn đẹp,,106,False
PHƯƠNG MAI_104322,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,PHƯƠNG MAI,5.0,,"đồ họa mượt, phần cứng mạnh có thể chạy tốt các phần mềm ảo hóa và phần mềm chuyên dụng cho công việc online của mình",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-03-02 04:33:54.351000+00:00,0,,,,,,,FPTShop,đồ họa mượt phần cứng mạnh có thể chạy tốt các phần mềm ảo hóa và phần mềm chuyên dụng cho công việc online của mình,,116,False
HOÀI SƠN_104246,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,HOÀI SƠN,5.0,,"Máy thiết kế dạng dành cho game thủ tuy nhiên dùng cho đồ họa và giải trí vẫn tuyệt vời, 16 luồng chạy đa tác vụ rất tốt",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-03-01 11:28:51.563000+00:00,0,,,,,,,FPTShop,máy thiết kế dạng dành cho game thủ tuy nhiên dùng cho đồ họa và giải trí vẫn tuyệt vời 16 luồng chạy đa tác vụ rất tốt,,119,False
Mỹ Nhân_59083,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Mỹ Nhân,5.0,,"Hiệu năng mạnh mẽ, màn hình sắc nét, và cực kỳ thoải mái khi sử dụng lâu dài.",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-01-01 01:42:57.936000+00:00,0,,,,,,,FPTShop,hiệu năng mạnh mẽ màn hình sắc nét và cực kỳ thoải mái khi sử dụng lâu dài,,74,False
Thúy Hằng_59081,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Thúy Hằng,5.0,,"Máy mượt mà, chơi game hay làm việc văn phòng đều tuyệt vời",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-01-01 01:42:27.038000+00:00,0,,,,,,,FPTShop,máy mượt mà chơi game hay làm việc văn phòng đều tuyệt vời,,58,False
Thúy Diễm_59080,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Thúy Diễm,5.0,,"Màn hình sắc nét, hiệu suất chơi game siêu mượt",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2025-01-01 01:41:50.445000+00:00,0,,,,,,,FPTShop,màn hình sắc nét hiệu suất chơi game siêu mượt,,46,False
Diễm_45955,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Diễm,1.0,,"Mua sản phẩm vì thấy thông số kỹ thuật rất ấn tượng, nhưng trải nghiệm thực tế lại không như mong đợi.",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-23 04:51:45.435000+00:00,0,,,,,,,FPTShop,mua sản phẩm vì thấy thông số kỹ thuật rất ấn tượng nhưng trải nghiệm thực tế lại không như mong đợi,,100,False
Hưng Thịnh_43630,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Hưng Thịnh,5.0,,"Tản nhiệt tốt, máy mát dù chơi game nặng. Đáng tiền, rất hài lòng với sản phẩm này",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:03:53.696000+00:00,0,,,,,,,FPTShop,tản nhiệt tốt máy mát dù chơi game nặng đáng tiền rất hài lòng với sản phẩm này,,79,False
Thành Trung_43629,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Thành Trung,5.0,,"Máy gaming nhưng làm việc cũng rất ổn, thiết kế đẹp, đèn RGB lung linh. 5 sao",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:03:21.684000+00:00,0,,,,,,,FPTShop,máy gaming nhưng làm việc cũng rất ổn thiết kế đẹp đèn rgb lung linh 5 sao,,74,False
Thành Công_43628,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Thành Công,4.0,,"Cấu hình khủng, chơi game, làm đồ họa đều ổn. Mong pin trâu hơn chút nữa",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:02:49.522000+00:00,0,,pin sd đc mấy tiếng vậy ông,,DT,False,0.0,FPTShop,cấu hình khủng chơi game làm đồ họa đều ổn mong pin trâu hơn chút nữa,pin sd đc mấy tiếng vậy ông,69,True
Thành Đạt_43627,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Thành Đạt,4.0,,"Thiết kế hầm hố, đúng chất gaming. Màn hình tần số quét cao, chơi game phê lắm",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:02:18.915000+00:00,0,,,,,,,FPTShop,thiết kế hầm hố đúng chất gaming màn hình tần số quét cao chơi game phê lắm,,75,False
Bảo_43626,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Bảo,3.0,,"Máy đẹp, cấu hình ổn, nhưng màn hình hơi thiếu sáng ở môi trường ngoài trời.",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:01:47.789000+00:00,0,,,,,,,FPTShop,máy đẹp cấu hình ổn nhưng màn hình hơi thiếu sáng ở môi trường ngoài trời,,73,False
Ân_43625,FPTShop,611307815062,Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS,Oppo,21590000.0,21590000.0,71,Ân,3.0,,"Chơi game ổn, nhưng quạt kêu hơi to, bật max FPS mà sợ cả hàng xóm nghe thấy",,https://cdn2.fptshop.com.vn/unsafe/2021_asus_tuf_gaming_a15_fa506_1_dce6fe4658.png,,2024-12-22 03:01:19.136000+00:00,0,,,,,,,FPTShop,chơi game ổn nhưng quạt kêu hơi to bật max fps mà sợ cả hàng xóm nghe thấy,,74,False
Viên Thanh Nghị_47988,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Viên Thanh Nghị,5.0,,"Tản nhiệt hoạt động xuất sắc, không lo máy nóng",,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:44:53.385000+00:00,0,,,,,,,FPTShop,tản nhiệt hoạt động xuất sắc không lo máy nóng,,46,False
Minh Đông_47987,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Minh Đông,5.0,,"Bàn phím RGB đẹp mắt, cảm giác gõ rất tốt.",,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:44:15.875000+00:00,0,,,,,,,FPTShop,bàn phím rgb đẹp mắt cảm giác gõ rất tốt,,40,False
Đường Tam_47986,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Đường Tam,5.0,,"Laptop rất mạnh, chơi game nào cũng mượt mà",,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:43:36.300000+00:00,0,,,,,,,FPTShop,laptop rất mạnh chơi game nào cũng mượt mà,,42,False
Thanh Nghi_47985,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Thanh Nghi,4.0,,Hệ thống tản nhiệt hoạt động hiệu quả,,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:42:58.039000+00:00,0,,,,,,,FPTShop,hệ thống tản nhiệt hoạt động hiệu quả,,37,False
Mỹ Dung_47984,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Mỹ Dung,3.0,,Hiệu năng tốt nhưng pin hơi yếu.,,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:41:57.861000+00:00,0,,,,,,,FPTShop,hiệu năng tốt nhưng pin hơi yếu,,31,False
Ngọc Danh_47983,FPTShop,611623124700,Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H,Oppo,24990000.0,24990000.0,17,Ngọc Danh,1.0,,Thiết kế không đẹp và trông khá thô.,,https://cdn2.fptshop.com.vn/unsafe/gigabyte_g5_2023_f201031d46.png,,2024-12-23 19:40:13.132000+00:00,0,,,,,,,FPTShop,thiết kế không đẹp và trông khá thô,,35,False
Khánh Ly_111781,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Khánh Ly,5.0,,"Laptop chuyên dùng để chơi game và đồ họa, ít nhân cpu hơn dòng intel tuy nhiên nếu chỉ dùng chơi game hoặc tập trung vào một công việc máy chạy rất tuyệt",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2025-04-25 07:10:05.921000+00:00,0,,,,,,,FPTShop,laptop chuyên dùng để chơi game và đồ họa ít nhân cpu hơn dòng intel tuy nhiên nếu chỉ dùng chơi game hoặc tập trung vào một công việc máy chạy rất tuyệt,,153,False
Đạt_105907,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Đạt,5.0,,Máy này khá mạnh và đa nhiệm tốt với chip AMD R7 dòng H nâng số luồng lên 16 giúp chạy đa tác vụ nhanh hơn và ổn định hơn,,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2025-03-13 11:21:42.065000+00:00,0,,,,,,,FPTShop,máy này khá mạnh và đa nhiệm tốt với chip amd r7 dòng h nâng số luồng lên 16 giúp chạy đa tác vụ nhanh hơn và ổn định hơn,,121,False
thắng_104794,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,thắng,5.0,,"Máy chạy tốt mọi thể loại game, màn hình có độ phủ màu chính xác 100 giúp chỉnh ảnh hoặc làm đồ họa chơi game đều phù hợp",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2025-03-06 00:09:36.362000+00:00,0,,,,,,,FPTShop,máy chạy tốt mọi thể loại game màn hình có độ phủ màu chính xác 100 giúp chỉnh ảnh hoặc làm đồ họa chơi game đều phù hợp,,120,False
Đức_103916,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Đức,5.0,,"Máy rất mạnh, đồ họa rtx chạy mượt các phần mềm và game nặng học tập đồ họa hay làm lập trình đều rất tốt",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2025-02-26 09:46:34.313000+00:00,0,,Cảm ơn anh Đức đã quan tâm lựa chọn sản phẩm của FPT Shop ạ.,2025-02-26 09:48:02+00:00,Huỳnh Ngọc Dư,True,0.0,FPTShop,máy rất mạnh đồ họa rtx chạy mượt các phần mềm và game nặng học tập đồ họa hay làm lập trình đều rất tốt,cảm ơn anh đức đã quan tâm lựa chọn sản phẩm của fpt shop ạ,104,True
Khánh_51150,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Khánh,3.0,,Dùng ổn,,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:39:28.469000+00:00,0,,,,,,,FPTShop,dùng ổn,,7,False
An_51145,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,An,5.0,,shop hỗ trợ nhiệt tình giao hành nhanh,,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:38:04.159000+00:00,0,,,,,,,FPTShop,shop hỗ trợ nhiệt tình giao hành nhanh,,38,False
Tĩnh_51142,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Tĩnh,5.0,,"Chạy game siêu mượt, mình chơi GTA V, Apex Legends mà không gặp vấn đề gì.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:36:51.350000+00:00,0,,,,,,,FPTShop,chạy game siêu mượt mình chơi gta v apex legends mà không gặp vấn đề gì,,71,False
Hồng_51128,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Hồng,5.0,,"Máy này chơi game cực đã, FPS ổn định, các tựa game AAA đều chạy mượt mà. Thiết kế cũng khá ngầu và chắc chắn",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:32:21.030000+00:00,0,,,,,,,FPTShop,máy này chơi game cực đã fps ổn định các tựa game aaa đều chạy mượt mà thiết kế cũng khá ngầu và chắc chắn,,106,False
Phạm Thanh Trường_51125,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,Phạm Thanh Trường,5.0,,Chất lượng ngon phết nhân viên tận tâm và chu đáo nên mua,,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:31:47.435000+00:00,0,,,,,,,FPTShop,chất lượng ngon phết nhân viên tận tâm và chu đáo nên mua,,57,False
THƯƠNG LÂM_51122,FPTShop,611931427112,Asus TUF Gaming FA507NUR-LP101W R7-7435HS,Oppo,27990000.0,27990000.0,41,THƯƠNG LÂM,5.0,,"Cấu hình mạnh mẽ và màn hình sắc nét, rất thích hợp cho việc chơi game giải trí, nhưng hy vọng sẽ cải thiện thêm về tản nhiệt",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_a15_2023_jaeger_gray_22b3a74a4b.png,,2024-12-25 10:31:00.572000+00:00,0,,,,,,,FPTShop,cấu hình mạnh mẽ và màn hình sắc nét rất thích hợp cho việc chơi game giải trí nhưng hy vọng sẽ cải thiện thêm về tản nhiệt,,123,False
Bách_49979,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Bách,5.0,,"Dùng lâu mà máy vẫn mát, quá ổn với giá này",,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:53:52.010000+00:00,0,,,,,,,FPTShop,dùng lâu mà máy vẫn mát quá ổn với giá này,,42,False
Bảo Vân_49974,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Bảo Vân,5.0,,"Màn hình đẹp, hiển thị rõ ràng",,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:52:53.396000+00:00,0,,,,,,,FPTShop,màn hình đẹp hiển thị rõ ràng,,29,False
Minh Quang_49971,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Minh Quang,1.0,,"Máy dùng ổn, mà shop xa tôi quá",,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:51:54.006000+00:00,0,,,,,,,FPTShop,máy dùng ổn mà shop xa tôi quá,,30,False
Phùng Ánh_49968,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Phùng Ánh,4.0,,Sản phẩm dùng ổn,,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:51:09.347000+00:00,0,,,,,,,FPTShop,sản phẩm dùng ổn,,16,False
Đức huy_49965,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Đức huy,5.0,,Máy chơi game quá đã,,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:50:18.593000+00:00,0,,,,,,,FPTShop,máy chơi game quá đã,,20,False
Lann Anhh_49962,FPTShop,614478231918,MSI Gaming Thin A15 B7UCX-240VN R5-7535HS,Oppo,19490000.0,19490000.0,33,Lann Anhh,5.0,,"Nhân viên giao hàng nhanh, hỗ trợ nhiệt tình nữa",,https://cdn2.fptshop.com.vn/unsafe/msi_thin_a15_b7u_61070ff9c3.png,,2024-12-24 15:49:46.974000+00:00,0,,,,,,,FPTShop,nhân viên giao hàng nhanh hỗ trợ nhiệt tình nữa,,47,False
Hà Lâm_43148,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Hà Lâm,5.0,,"Đã nhận được hàng, dùng rất thích nha.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:45:29.132000+00:00,0,,,,,,,FPTShop,đã nhận được hàng dùng rất thích nha,,36,False
Như Nguyệt_43143,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Như Nguyệt,5.0,,"Nhân viên thân thiện, nhiệt tình lắm.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:44:09.585000+00:00,0,,,,,,,FPTShop,nhân viên thân thiện nhiệt tình lắm,,35,False
Thanh Trang_43137,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Thanh Trang,5.0,,Giao hàng nhanh chóng.,,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:42:42.823000+00:00,0,,,,,,,FPTShop,giao hàng nhanh chóng,,21,False
Yến Như_43130,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Yến Như,5.0,,"Rất đáng dùng thử, sản phẩm tốt hơn mong đợi.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:41:33.511000+00:00,0,,,,,,,FPTShop,rất đáng dùng thử sản phẩm tốt hơn mong đợi,,43,False
Văn Lâm_43121,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Văn Lâm,4.0,,"Dễ sử dụng, nhân viên hướng dẫn nhiệt tình lắm ạ.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:39:40.400000+00:00,0,,,,,,,FPTShop,dễ sử dụng nhân viên hướng dẫn nhiệt tình lắm ạ,,47,False
Sơn Dương_43105,FPTShop,625114028725,Asus TUF Gaming A15 FX507VU-LP315W i7-13620H,Oppo,29390000.0,29390000.0,20,Sơn Dương,1.0,,"Chương trình thay đổi liên tục, không biết đâu mà mua.",,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f15_2023_jaeger_gray_348e694387.png,,2024-12-21 19:33:34.122000+00:00,0,,,,,,,FPTShop,chương trình thay đổi liên tục không biết đâu mà mua,,52,False
Huỳnh Quốc Huy_147778,FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,28490000.0,23490000.0,9,Huỳnh Quốc Huy,5.0,,Máy có thể đáp ứng được tốt các nhu cầu sử dụng cơ bản đặc biệt là về giải trí khi màn hình OLED vô cùng đẹp giúp những trải nghiệm vô cùng đã,,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s_14_oled_s5406_blue_1_176c88102b.png,,2025-10-14 12:03:23.704000+00:00,0,,,,,,,FPTShop,máy có thể đáp ứng được tốt các nhu cầu sử dụng cơ bản đặc biệt là về giải trí khi màn hình oled vô cùng đẹp giúp những trải nghiệm vô cùng đã,,142,False
Trần Mỹ Duyên_145161,FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,28490000.0,23490000.0,9,Trần Mỹ Duyên,5.0,,"Máy gọn nhẹ, dễ mang theo khi đi làm hay café. Màn hình 14"" 3K OLED hiển thị rõ nét, màu sắc trung thực. Tuy nhiên, loa ngoài hơi nhỏ, cần dùng tai nghe để nghe nhạc hoặc xem phim.",,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s_14_oled_s5406_blue_1_176c88102b.png,,2025-10-03 16:04:47.757000+00:00,0,,,,,,,FPTShop,máy gọn nhẹ dễ mang theo khi đi làm hay café màn hình 14 3k oled hiển thị rõ nét màu sắc trung thực tuy nhiên loa ngoài hơi nhỏ cần dùng tai nghe để nghe nhạc hoặc xem phim,,172,False
Ngô Thiên An_143896,FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,28490000.0,23490000.0,9,Ngô Thiên An,5.0,,"Thiết kế mỏng nhẹ, dễ dàng mang theo khi di chuyển. Bàn phím gõ êm, hành trình phím vừa phải. SSD 512GB giúp mở ứng dụng nhanh chóng, không mất thời gian chờ đợi.",,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s_14_oled_s5406_blue_1_176c88102b.png,,2025-10-01 17:20:12.435000+00:00,0,,,,,,,FPTShop,thiết kế mỏng nhẹ dễ dàng mang theo khi di chuyển bàn phím gõ êm hành trình phím vừa phải ssd 512gb giúp mở ứng dụng nhanh chóng không mất thời gian chờ đợi,,156,False
Lý Mỹ Ngọc_142927,FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,28490000.0,23490000.0,9,Lý Mỹ Ngọc,5.0,,"Máy chạy mượt mà, mở nhiều ứng dụng cùng lúc không bị giật. Màn hình OLED sắc nét, màu sắc sống động. Pin trụ được cả ngày, rất tiện lợi khi làm việc ngoài văn phòng.",,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s_14_oled_s5406_blue_1_176c88102b.png,,2025-09-30 01:03:13.346000+00:00,0,,,,,,,FPTShop,máy chạy mượt mà mở nhiều ứng dụng cùng lúc không bị giật màn hình oled sắc nét màu sắc sống động pin trụ được cả ngày rất tiện lợi khi làm việc ngoài văn phòng,,160,False
Vũ Lan Chi_141842,FPTShop,639565232958,Asus Vivobook S 14 S5406SA-PP060WS Core Ultra 5-226V,Oppo,28490000.0,23490000.0,9,Vũ Lan Chi,5.0,,"Cấu hình mạnh mẽ với Core Ultra 5, RAM 16GB và SSD 512GB giúp xử lý mượt mà các tác vụ văn phòng và học trực tuyến. Màn hình OLED cho trải nghiệm xem phim tuyệt vời.",,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s_14_oled_s5406_blue_1_176c88102b.png,,2025-09-29 01:06:36.020000+00:00,0,,,,,,,FPTShop,cấu hình mạnh mẽ với core ultra 5 ram 16gb và ssd 512gb giúp xử lý mượt mà các tác vụ văn phòng và học trực tuyến màn hình oled cho trải nghiệm xem phim tuyệt vời,,162,False
Như Nguyệt_43142,FPTShop,640859430061,HP Gaming Victus 16-s0173AX R5-7640HS/A9LG9PA,Oppo,26890000.0,26890000.0,31,Như Nguyệt,5.0,,"Nhân viên thân thiện, nhiệt tình lắm.",,https://cdn2.fptshop.com.vn/unsafe/hp_victus_gaming_16_s0173ax_a9lg9pa_54d2839682.png,,2024-12-21 19:44:00.858000+00:00,0,,,,,,,FPTShop,nhân viên thân thiện nhiệt tình lắm,,35,False
Thanh Trang_43136,FPTShop,640859430061,HP Gaming Victus 16-s0173AX R5-7640HS/A9LG9PA,Oppo,26890000.0,26890000.0,31,Thanh Trang,5.0,,Giao hàng nhanh chóng.,,https://cdn2.fptshop.com.vn/unsafe/hp_victus_gaming_16_s0173ax_a9lg9pa_54d2839682.png,,2024-12-21 19:42:35.918000+00:00,0,,,,,,,FPTShop,giao hàng nhanh chóng,,21,False
